index,text,answer,split
1093,"This yiew is strengthened by a consideration of the effect of the pardon produced by the petitioner, and the nature of the pardoning power of the President.",No,test
1094,"Our own Court enjoys weeks, often months, of notice before cases are argued.",No,test
1095,"Contrary to the principal dissent’s suggestion, post, at 580-532, Patterson v. New York, 432 U. S. 197, 198 (1977), posed no direct challenge to this aspect of Mullaney.",No,test
1096,"If a State had a law requiring a private person to refuse service because of race, it is clear beyond dispute that the law would violate the Fourteenth Amendment and could be declared invalid and enjoined from enforcement.",No,test
1097,"New Jersey in particular has been liberal in according such a license (State v. Jersey City, 25 N.J.L. 525), and so, it seems, has Delaware (Harlan & Hollingsworth Co. v. Paschall, 5 Del. Ch. 435; State v. Reybold, 5 Harr.",No,test
1098,"If by any possibility it can be said to provide for conviction and sentence, though not found in the act itself, it leaves the party himself to determine his own guilt or innocence, and pronounce his own sentence.",No,test
1099,"If an officer effects an arrest by touching a citizen, apparently the Court would accept the fact that a seizure occurred, even if the arrestee should thereafter break loose and flee.",No,test
1100,The facts of this case show the injustice of the Court’s interpretation.,No,test
1101,Section 1681p’s exception is not involved in this case; the complaint does not allege misrepresentation of information that the FCRA “required] ... to be disclosed to [the plaintiff].”,No,test
1102,"Not even the petitions of jealous rivals, egging the Crown on, were of avail to wake it into action.",No,test
1103,"That is because § 1325(a)(1) instructs a bankruptcy court to confirm a plan only if the court finds, inter alia, that the plan complies with the “applicable provisions” of the Code.",No,test
1104,"The opening of these lands under the allotment Acts, on the other hand, necessarily restored all such lands to the public domain, in the sense that the lands were made available for entry and sale.",No,test
1105,"In describing our decision in Jones, the majority relies on our statement that a verdict of not guilty by reason of insanity establishes that the defendant “ ‘committed the act because of mental illness/” Ante, at 76, quoting Jones, 463 U. S., at 363.",No,test
1106,"Had they been employed against Foucha when he assaulted other inmates, there is little doubt that if then sane he could have been convicted and incarcerated in the usual way.",No,test
1107,"It is possible to read the Court’s opinion, however, to say that all four must testify.",No,test
1108,"Further, in the event that “the court finds” the infringement was willful or innocent, “the court in its discretion” may, within limits, increase or decrease the amount of statutory damages.",No,test
1109,"Powell, the store manager, claimed in his deposition that he had not seen or communicated with a policeman prior to his tacit signal to Miss Baggett, the supervisor of the food counter.",No,test
1110,For state action purposes it makes no difference of course whether the racially discriminatory act by the private party is compelled by a statutory provision or by a custom having the force of law — in either case it is the State that has commanded the result by its law.,No,test
1111,"As we explained in Jones: “A criminal defendant who successfully raises the insanity defense necessarily is stigmatized by the verdict itself, and thus the commitment causes little additional harm in this respect.”",No,test
1112,Their joint report does not list the Cubic Judgment among the properties “at issue.”,No,test
1113,"That concern, Delaware said, was misguided because the 1905 Compact “recognized the rights of riparian owners in the river to wharf out.”",No,test
1114,"If, as the concurrence argues will often be the case, post, at 124, a break in custody does not change the suspect’s mind, he need only say so.",No,test
1115,"The most, then, that Breuer can claim simply from the use of the term “maintain” is that any text, even when ambiguous, that might be read as inconsistent with removal is an “express” prohibiting provision under the statute.",No,test
1116,"In Melendez-Diaz v. Massachusetts, 557 U. S. 305 (2009), this Court held that a forensic laboratory report stating that a suspect substance was cocaine ranked as testimonial for purposes of the Sixth Amendment’s Confrontation Clause.",No,test
1117,Virginia asserts that an agreement and an award set out in two documents establish that Maryland ceded Virginia an unqualified right to enter upon Maryland’s territory.,No,test
1118,"Marine Railway & Coal Co. v. United States, 257 U. S. 47, 64 (1921); Morris, supra, at 224; Rhode Island v. Massachusetts, 12 Pet. 657, 724 (1838).",No,test
1119,"Trial judges, Justice Kennard argued, should not speculate when it is not “apparent that the [neutral] explanation was the true reason for the challenge.”",No,test
1120,"Thus, with respect to past sentences handed down by judges under determinate-sentencing schemes, the Court’s decision threatens to unleash a flood of petitions by convicted defendants seeldng to invalidate their sentences in whole or in part on the authority of the Court’s decision today.",No,test
1121,The decision in Brown antedated the incorporation of the Clause and the ensuing understanding of its fundamental role in our legal system.,No,test
1122,"By the time officers arrived the assault had ended, but the victim’s statements — written and oral — were sufficiently close in time to the alleged assault that the trial court admitted her affidavit as a “present sense impression.”",No,test
1123,"Justice Rehnquist also cites Day v. Woodworth, 13 How. 363, 371 (1852), in support of an actual-intent requirement.",No,test
1124,"The above analysis, of course, does not depend on the conclusion that Maryland’s acquiescence was the sole basis for the Black-Jenkins Award, as the majority contends.",No,test
1125,"That the court could revise its former sentence only on the ground of mistake, and that there was no mistake, and consequently no power of revision.",No,test
1126,"In every case relied upon by the majority for this contention, the relevant public domain language was accompanied by express additional language demonstrating such intent.",No,test
1127,"In 1904, Congress passed another statute that appropriated additional funds to “carry out the purposes” of the 1902 Act, and deferred the opening date “as provided by the [1902 and 1903 Acts]” until Mar. 10, 1905.",No,test
1128,"Wade brought suit under 42 U. S. C. § 1983 against Smith and four other guards and correctional officials, alleging that his Eighth Amendment rights had been violated.",No,test
1129,"That statute, like § 1983, was a Reconstruction civil rights statute.",No,test
1130,"It argued that the Cubic Judgment, as property of the sovereign state of Iran, was immune from attachment or execution.",No,test
1131,"As to the third, we can find nothing that shows Elahi was unfairly surprised by the scope of his waiver — certainly not to the point of violating any due process rights.",No,test
1132,"We have previously considered, and rejected, this ivory-towered analysis of the real world for it fails to describe the experience of many residents, particularly if they are members of a minority.",No,test
1133,The Court’s opinion in Brower suggests that the officer’s responsibility should not depend on the character of the victim’s evasive action.,No,test
1134,The same view was taken in the Supreme Court of California.,No,test
1135,"The Special Master we appointed to superintend the proceedings filed a report recommending a determination that Delaware has authority to regulate the proposed construction, concurrently with New Jersey, to the extent that the project reached beyond New Jersey’s border and extended into Delaware’s domain.",No,test
1136,"We thus decline to abandon our traditional approach to diminishment cases, which requires us to examine all the circumstances surrounding the opening of a reservation.",No,test
1137,"Undoubtedly, the overriding interest in eradicating discrimination from our civic institutions suffers whenever an individual is excluded from making a significant contribution to governance on account of his race.",No,test
1138,"Prior to the most recent wave of sentencing reform, the Federal Government and the States employed indeterminate-sentencing schemes in which judges and executive branch officials (e. g., parole board officials) had substantial discretion to determine the actual length of a defendant’s sentence.",No,test
1139,"In sum, no authority supports the Ninth Circuit’s conclusion that an Iranian interest in the training system itself would be a “blocked asset.”",No,test
1140,"INS v. Delgado, 466 U. S. 210, 227 (1984) (Brennan, J., concurring in part and dissenting in part).",No,test
1141,One fundamental distinction is essential to an understanding of the differences among the various standards for punitive damages.,No,test
1142,"If one were to design, ex ante, the socially optimal allocation of the power to permit and forbid wharfing out, surely that power would be lodged with the sovereign that stands most to gain from the benefits of a wharf, and most to lose from its environmental and other costs.",No,test
1143,"See also n. 6, supra (dissent’s confusion of knowledge with intent); n. 9, infra (concerning “criminal indifference”).",No,test
1144,No one questions that Shatzer was in custody for Miranda purposes during the interviews with Detective Blankenship in 2003 and Detective Hoover in 2006.,No,test
1145,"Indian Appropriation Bill, 1906, Hearings before the Senate Subcommittee of the Committee on Indian Affairs, 58th Cong., 3d Sess., 30 (1905).",No,test
1146,The confidence of that conclusion belies any argument that our ruling would have been different had the Pennsylvania statute instead increased the maximum penalty to which the petitioners were exposed.,No,test
1147,"There is simply no basis in our society’s history or in the precedents of this Court to support the existence of a sweeping, general fundamental right to “freedom from bodily restraint” applicable to all persons in all contexts.",No,test
1148,The Court of Appeals seems to have cherry-picked the aspects of our opinions that gave colorable support to the proposition that the unconstitutionality of the action here was clearly established.,No,test
1149,"The bags of cocaine were in court, available for him to test, and entered into evidence.",No,test
1150,It is unlikely to change the fact that a detainee “considers himself unable to deal with the pressures of custodial interrogation without legal assistance.”,No,test
1151,"There must be a purpose or intent to harass, oppress, or injure another.",No,test
1152,We agree with these contentions and find that they support the inclusive interpretation of “employees” in § 704(a) that is already suggested by the broader context of Title VII.,No,test
1153,"These statutes do not support Justice Rehnquist’s speculation that Congress acted expressly when it intended to approve punitive damages, since both statutes created new remedies not available at common law; moreover, they undercut his argument that Congress was hostile to punitive civil remedies in favor of private parties.",No,test
1154,But nowhere in Title VII is either phrase used — even where the specific context otherwise makes clear an intent to cover current or former employees.,No,test
1155,"As the object of the statute was to curtail the amount that would otherwise be recoverable, it should not be construed to abridge the rights of the owner of the injured vessel to a greater extent than its language will fairly warrant.",No,test
1156,The court further held that it had the power to reform and correct the judgment .so as to bring it into accordance with the provisions of the Code of Criminal Procedure.,No,test
1157,"In a case like this one, recovery should be available under § 1983 if a complainant can demonstrate that an officer exploited his pain and suffering with the purpose and intent of securing an incriminating statement.",No,test
1158,None of the history contained in the Court’s opinion requires the rule it ultimately adopts.,No,test
1159,"Despite the suspect’s clear and repeated indications that he did not want to talk, the officer persisted in questioning him as he drifted in and out of consciousness.",No,test
1160,The Court cites no authority to justify this expansive new interpretation.,No,test
1161,"Nor should we entertain the proposition that this case differs from a conviction of guilty because petitioner has been adjudged “not guilty by reason of insanity,” rather than “guilty but insane.”",No,test
1162,But to say that ulterior motives do not invalidate a search that is legitimate because of probable cause to believe a crime has occurred is not to say that it does invalidate all searches that are legitimate for other reasons.,No,test
1163,"It is alleged that this pretextual detention policy led to the material-witness arrest of al-Kidd, a native-born United States citizen.",No,test
1164,"In determining whether a reservation has been diminished, “[o]ur precedents in the area have established a fairly clean analytical structure,” id., at 470, directing us to look to three factors.",No,test
1165,"The opinion by the arbitrator, which was announced in January, 1849, is a careful and able statement of the conflicting claims of right.",No,test
1166,"Not like the local outbreaks sometimes appearing in particular districts, where a mob or a band of regulators may for a time commit crimes and defy the law, but having every mark and attribute of a systematic, persistent, well-defined organization, with a fixed purpose, with a regular plan of action.",No,test
1167,"Our answer is in line with controlling precedent: As a rule, if an out-of-court statement is testimonial in nature, it may not be introduced against the accused at trial unless the witness who made the statement is unavailable and the accused has had a prior opportunity to confront that witness.",No,test
1168,Bqt it is urged that treaties are to be. liberally construed.,No,test
1169,"Indeed, at the time Walton was decided, the author of the Court’s opinion today understood well the issue at stake.",No,test
1170,It is too early to know the consequences of the Court’s holding.,No,test
1171,"If the Court is not so satisfied, it shall promptly order a hearing to determine whether such person may safely be discharged or released.",No,test
1172,"See, e. g., Chapman v. United States, 500 U. S. 453, 465 (1991).",No,test
1173,"We granted certiorari in this case to review a decision of the Supreme Court of California interpreting Batson v. Kentucky, 476 U. S. 79 (1986).",No,test
1174,The present-day Ute Indian Tribe includes the descendants of the Indians who settled on the Uintah Reservation.,No,test
1175,It was not the absence of probable cause that triggered the invalidating-purpose inquiry in Edmond.,No,test
1176,But the matter was quite simple for the Massachusetts high court.,No,test
1177,"The problem for the Government, however, is that Iran does not agree that the relevant parts of its Ministry of Defense fall within the scope of the State Department’s designation.",No,test
1178,"The former is characterized by advertence, and the latter by inadvertence.”",No,test
1179,"D. Dobbs, Law of Remedies §3.1 (1973); C. McCormick, Law of Dam ages 1 (1935).",No,test
1180,"Determining whether a regulation is either (1) a legitimate River regulation of riparian use, or (2) a wrongful exclusion, under the Compact, of the riparian owner from the River, may implicate some limitations based on a reasonable prediction of consequences to the River’s flow.",No,test
1181,"A defendant’s actual punishment can be affected in a very real way by facts never alleged in an indictment, never presented to a jury, and never proved beyond a reasonable doubt.",No,test
1182,"In this case, we consider whether § 504(e) or the Seventh Amendment grants a right to a jury trial when a copyright owner elects to recover statutory damages.",No,test
1183,"It also explains why the text of the Award — which after all is of greater significance than the arbitrator’s attached opinion — distinguishes between Virginia’s full dominion up to the low-water line and its use rights beyond, that point, a distinction consistent with Article Seventh.",No,test
1184,One of the principal themes of our immunity decisions is that the threat of liability must not deter an official’s “willingness to execute his office with the decisiveness and the judgment required by the public good.”,No,test
1185,"See ante, at 480-481 (quoting J. Arehbold, Pleading and Evidence in Criminal Cases 51,188 (15th ed. 1862)).",No,test
1186,"An analyst’s certification prepared in connection with a criminal investigation or prosecution, the Court held, is “testimonial,” and therefore within the compass of the Confrontation Clause.",No,test
1187,"The Court rejects a “wrongful intent” standard, instead requiring a plaintiff to show merely “reckless . . . indifference to the federally protected rights of others.”",No,test
1188,"Petitioner did not argue, and the Court properly does not decide, whether the $1,000 limit in 42 U. S. C. § 3612(c), also should apply in actions under § 1983.",No,test
1189,The testimony shows that the coal companies making the contracts are principally owned by. the railroad companies.,No,test
1190,"There are, we recognized, “important differences between the class of potential civil-commitment candidates and the class of insanity acquittees that justify differing standards of proof.”",No,test
1191,They conclude that a violation of the Self-Incrimination Clause does not arise until a privileged statement is introduced at some later criminal proceeding.,No,test
1192,"Like the 1902 Act, the House version of the 1905 bill, H. R. 17474, provided “[t]hat so much of said lands as will be under the provisions of said acts restored to the public domain shall be open to settlement and entry” under the general land laws.",No,test
1193,"A party offered his ballot, which was rejected, and he thereupon sued the inspectors of the election for their refusal to receive his vote.",No,test
1194,Courts should think carefully before expending “scarce judicial resources” to resolve difficult and novel questions of constitutional or statutory interpretation that will “have no effect on the outcome of the case.”,No,test
1195,"Indeed, the defendant in Patterson characterized Mullaney exactly as the Court has today and we rejected that interpretation:",No,test
1196,"However, the concept of “arising from” was given a very narrow construction in United States v. Cruikshank, 92 U. S. 542 (1876).",No,test
1197,"This view of the relationship seems especially reasonable when such a corporation is engaged in an international transaction, since the United Kingdom acts on the BVI’s behalf in the international arena.",No,test
1198,"My question in respect to this holding is, simply, “why would the Constitution contain such a requirement”?",No,test
1199,"But even assuming such a short prescriptive period would be adequate to overcome a sovereign right granted in a federally approved interstate compact, Maryland’s claim fails because it has not proved Virginia’s acquiescence.",No,test
1200,"I find these cases unilluminating, at least in part because I am unprepared to attribute to the 42d Congress the truly extraordinary foresight that the Court seems to think it had.",No,test
1201,Congress’ extension of tribal jurisdiction to reservation lands owned by non-Indians served pragmatic ends.,No,test
1202,"As this Court recently said in construing another of the early civil rights statutes, “We think that history leaves no doubt that, if we are to give [the statute] the scope that its origins dictate, we must accord it a sweep as broad as its language.”",No,test
1203,A. The conclusion was that white persons — it was a custom and usage not to serve white persons in the company of Negroes.”,No,test
1204,"If the oath required as a condition to practising law is not a punishment, as I think I have showu it is not, then the pardon of the President has no effect in releasing him from the requirement to take it.",No,test
1205,"Similar to the boundary between New Jersey and Delaware settled in 1934 in New Jersey v. Delaware II, the 1834 accord located the New Jersey-New York boundary at “the low water-mark on the westerly or New Jersey side [of the Hudson River].”",No,test
1206,"As to the rights beyond this full dominion, that is to say beyond the low-water line, Virginia has only the rights of a riparian owner.",No,test
1207,The torrent of frivolous claims under that section threatens to incapacitate the judicial system’s resolution of claims where true injustice is involved; those claims which truly warrant redress are in a very real danger of being lost in a sea of meritless suits.,No,test
1208,"See Walton, 497 U. S., at 709 (Stevens, J., dissenting) (“[U]nder Arizona law, as construed by Arizona’s highest court, a first-degree murder is not punishable by a death sentence until at least one statutory aggravating circumstance has been proved”).",No,test
1209,Such a fact increases a defendant’s punishment but is not subject to the constitutional protections to which elements are subject.,No,test
1210,The relevance of the first category of evidence can be easily dismissed.,No,test
1211,"The strength of Delaware’s claim to sovereign ownership of the riverbed within the twelve-mile circle, however, is comprehensively described in New Jersey v. Delaware II, 291 U. S., at 364-378.",No,test
1212,"See, e. g., Harris v. New York, 401 U. S. 222 (1971) (statement admissible for purposes of impeachment).",No,test
1213,"For the reasons stated, the judgment of the Court of Appeals for the Ninth Circuit is reversed, and the case is remanded for further proceedings consistent with this opinion.",No,test
1214,"The police may have legitimate reasons, borne of exigency, to question a person who is suffering or in distress.",No,test
1215,"Sueh a construction is not possible here, for we cannot discern “any congressional intent to grant... the right to a jury trial,” 481 U. S., at 417, n. 3, on an award of statutory damages.",No,test
1216,"The Special Master pertinently observed that, as New Jersey read the 1905 Compact, Delaware had given up all governing authority over the disputed area while receiving nothing in return.",No,test
1217,"A dismissive footnote, see ante, at 76-77, n. 4, cannot overcome these fundamental defects in the majority’s opinion.",No,test
1218,The need to take the express exception requirement seriously is underscored by examples of indisputable prohibitions of removal in a number of other statutes.,No,test
1219,"Here, our previous statements as to the standard for a recovery of punitive damages are inconsistent with the Court’s formulation.",No,test
1220,"See also Breithaupt v. Abram, 352 U. S. 432, 435 (1957) (reiterating that evidence obtained through conduct that “ ‘shock[s] the conscience’ ” may not be used to support a criminal conviction).",No,test
1221,The statute is directed against parties who have offended in any of the particulars embraced by these clauses.,No,test
1222,"Seeking to harmonize Article VII with the boundary determination, the Special Master reached these conclusions.",No,test
1223,"S. Cl. Trib. Rep., at 278, ¶ 10 (dismissal of Iran’s claim against Cubic was “without prejudice to any findings it may make concerning [the Cubic contract] in Case No. B61”).",No,test
1224,A further purpose is to alleviate the danger of one-sided inter rogations by adversarial government officials who might distort a witness’ testimony.,No,test
1225,"The writ should not be granted for speculative purposes or to gratify idlé curiosity or to aid a blackmailer, but .it may not be denied to the stockholder who seeks the information for legitimate purposes.",No,test
1226,"In any event, it is not apparent why interim advice matters.",No,test
1227,"Addington, supra, at 427-432; Jones, supra, at 363-368; Benham v. Ledbetter, 785 F. 2d 1480, 1486-1488 (CA11 1986).",No,test
1228,Key provisions were declared unconstitutional or given an unduly narrow construction wholly out of keeping with their purposes.,No,test
1229,The legislative history of § 1983 provides no direct guidance for the interpretation of the phrase “custom or usage.”,No,test
1230,"The 1956 session of the Mississippi Legislature produced many statutes and resolutions, including § 2046.5, dealing with the separation of the races.",No,test
1231,"After the hearing, and upon filing written findings of fact and conclusions of law, the court may order the committed person discharged, released on probation subject to specified conditions for a fixed or an indeterminate period, or recommitted to the state mental institution.",No,test
1232,"During the course of the litigation, Columbia dropped all claims against all parties except its copyright claims against Feltner.",No,test
1233,It is not plausible that a laboratory analyst will retract his or her prior conclusion upon catching sight of the defendant the result condemns.,No,test
1234,"Section 523(a) provides that “[a] discharge under section 727, 1141, 1228(a), 1228(b), or 1328(b) of [the Code] does not discharge an individual debtor from” the debts described in §523(a)’s enumerated paragraphs.",No,test
1235,Equally well founded is the companion right to have the jury verdict based on proof beyond a reasonable doubt.,No,test
1236,"After commitment, if the acquittee or the superintendent begins release proceedings, a review panel at the hospital makes a written report on the patient’s mental condition and whether he can be released without danger to himself or others.",No,test
1237,Virginia’s claims under Black-Jenkins rise as high as the Compact but no higher.,No,test
1238,"Lynch v. Overholser, 369 U. S. 705, 715 (1962) (“Congress might have considered it appropriate to provide compulsory commitment for those who successfully invoke an insanity defense in order to discourage false pleas of insanity”).",No,test
1239,"Under the FLSA, the Secretary of Labor may file a suit on behalf of an employee to recover unpaid wages or overtime compensation, and when the Secretary files such a suit, an employee’s right to bring a comparable action terminates, see, e.g., 29 U. S. C. § 216(c).",No,test
1240,"See also id., at 241 (“[Tjhere is a gradation of offences of the same species” where the statute sets out “various degrees of punishment”).",No,test
1241,"Inspector McLaughlin’s picturesque phrase reflects the contemporaneous understanding, by him conveyed to the Indians, that the reservation would be diminished by operation of the 1902 and 1903 Acts notwithstanding the failure of the Indians to give their consent.",No,test
1242,"We do not suggest that trial practices cannot change in the course of centuries and still remain true to the principles that emerged from the Framers’ fears “that the jury right could be lost not only by gross denial, but by erosion.”",No,test
1243,"But this concern, of which earlier courts were well aware, does not make the traditional understanding of what an element is any less applicable to the fact of a prior conviction.",No,test
1244,"Like the earlier practice with regard to common-law copyright claims for damages, actions seeking damages under the Statute of Anne were tried in courts of law.",No,test
1245,"In rare cases in which the analyst is no longer employed by the laboratory at the time of trial, “the prosecution makes the effort to bring that analyst ... to court.”",No,test
1246,"Nor can a prisoner easily “seek advice from an at torney, family members, and friends,” ante, at 107, especially not within 14 days; prisoners are frequently subject to restrictions on communications.",No,test
1247,The 1905 Act repealed the provision of the 1903 Act limiting the grazing lands to areas south of the Strawberry River.,No,test
1248,For the foregoing reasons I concur in the judgment reversing the Court of Appeals and remanding for a new trial on both counts.,No,test
1249,One such exception provides that “a complaint to revoke an order confirming a plan may be filed only within the time allowed by” 11 U. S. C. § 1330.,No,test
1250,"Thus, while the Article Seventh right to build improvements was not explicitly subjected to any sovereign regulatory au thority, the fishing right in the same article was subjected to mutually agreed-upon regulation.",No,test
1251,"Traffic Stream insists that because it is legally nothing more than a collection of noncitizen individuals, the corporation itself cannot be treated as deserving of access to the courts of the United States under a statute that opens them to foreign citizens and subjects.",No,test
1252,There was no question of treating the statutory aggravating faet as merely a sentencing enhancement — as a nonelement enhancing the sentence of the common-law crime.,No,test
1253,"Brief for New Mexico Department of Health, SLD, as Amicus Curiae 2-5.",No,test
1254,"Thus, contrary to the Court of Appeals’ assertion, the Code makes plain that bankruptcy courts have the authority — indeed, the obligation — to direct a debtor to conform his plan to the requirements of §§ 1328(a)(2) and 523(a)(8).",No,test
1255,"Clearly, the concerns animating the Sixth Amendment’s jury trial guarantee, if they were to extend to the sentencing context at all, would apply with greater strength to a discretionary-sentencing scheme than to determinate sentencing.",No,test
1256,The Court’s apparent belief that this is a “fallacy” only underscores my concern that its analysis is insufficiently sensitive to the concerns that motivated the Edwards line of cases.,No,test
1257,The Court attempts to explain away this historical exception to its rule by noting that a copyist’s authority is “narrowly circumscribed.”,No,test
1258,"Then, as if this 1877 determination were not enough, this Court independently reviewed the question in 1899.",No,test
1259,"Second, the Court endorses the rule as restated in Justice Scalia’s concurring opinion in Jones.",No,test
1260,"Insanity ac-quittees, in sharp and obvious contrast to pretrial detainees, have had their day in court.",No,test
1261,I just knew that something was going to break loose there.”,No,test
1262,"Today, in what will surely be remembered as a watershed change in constitutional law, the Court imposes as a constitutional rule the principle it first identified in Jones.",No,test
1263,"Counsel can curb an officer’s overbearing conduct, advise a suspect of his rights, and ensure that there is an accurate record of any interrogation.",No,test
1264,"In Leland v. Oregon, we upheld a state law that required the defendant to prove insanity beyond a reasonable doubt, observing that this burden had no effect on the State’s initial burden to prove every element of the underlying criminal offense.",No,test
1265,A forensic analyst responding to a request from a law enforcement official may feel pressure — or have an incentive — to alter the evidence in a manner favorable to the prosecution.,No,test
1266,"As to the second, Elahi at most points to a ground for disputing the propriety, under Tribunal rules, for granting a setoff; he does not deny that the Tribunal sometimes can do so, see, e. g., Futura Trading Inc. v. National Iranian Oil Co., 13 Iran-U.",No,test
1267,"Courts also, again just as in the pre-Bishop period, applied the same reasoning to the fact of a prior conviction as they did to any other fact that aggravated the punishment by law.",No,test
1268,The Court offers no principles or historical precedent to determine which of these persons is the analyst.,No,test
1269,"But it is not arguable that, just because one thinks it is a better system, it must be, or is even more likely to be, the system envisioned by a Constitution-that guarantees trial by jury.",No,test
1270,"We thus require this, among other, procedural protections in order to “provid[e] concrete substance for the presumption of innocence,” and to reduce the risk of imposing such deprivations erroneously.",No,test
1271,A declarant in Martinez’s circumstances may want to tell his story even if it increases his pain and agony to do so.,No,test
1272,"As Justice Stevens implicitly acknowledges, we have jurisdiction over this petition under 28 U. S. C. § 1257(3).",No,test
1273,"Given the virtual identity of the two standards, a Court that held that “gross negligence” was too imprecise a standard to warrant a punitive damages award would not likely have intended its dicta to be read as adopting “recklessness” as an alternative standard.",No,test
1274,"The one, like the right to life, liberty, and the pursuit of happiness, is inalienable.",No,test
1275,The 1905 Act does not purport to fulfill the “purposes” of the 1902 Act nor to preserve its public domain language; the Act instead simply opens the lands for settlement under the homestead and townsite laws.,No,test
1276,"Given these omissions and misrepresentations, there is strong cause to question the Court’s opening assumption — a valid material witness warrant — and equally strong reason to conclude that a merits determination was neither necessary nor proper.",No,test
1277,"Chavez nonetheless continued to question him, “ceas[ing] the interrogation only during intervals when [Martinez] lost consciousness or received medical treatment.”",No,test
1278,"Patterson, 432 U. S., at 205-211, 216; seé also id., at 204-205 (reaffirming Leland v. Oregon, 343 U. S. 790 (1952), which upheld against due process challenge Oregon’s requirement that the defendant, rather than the State, bear the burden on factual determination of defendant’s insanity).",No,test
1279,"However this court might construe the law, on an appeal from a judgment of revivor in such case, that question has been decided by a court of competent jurisdiction, and cannot be reviewed here.",No,test
1280,"Park ’N Fly, Inc. v. Dollar Park and Fly, Inc., 469 U. S. 189, 194 (1985).",No,test
1281,"Like her ownership of the soil, Virginia gained the waterway construction right by a long period of prescription.",No,test
1282,See Advisory Committee Note on 1963 Amendment to subdivision (e) of Rule 56.,No,test
1283,"It does not, for example, pre-empt general state garnishment rules insofar as they relate to ERISA plans.",No,test
1284,"As we have noted, even under the Statute of Anne and the Copyright Act of 1790, the amount awarded to the Government (“one Moiety”) was determined by a jury.",No,test
1285,"We granted Virginia leave to file a complaint, 530 U. S. 1201 (2000), and referred the action to a Special Master, 531 U. S. 922 (2001).",No,test
1286,"To be sure, it may be difficult to marshal conclusive evidence when setting an arbitrary time period.",No,test
1287,"As a general matter, we discern no reason why a person whose federally guaranteed rights have been violated should be granted a more restrictive remedy than a person asserting an ordinary tort cause of action.",No,test
1288,"After these proceedings began, United requested and received a recall of the loans from the Department.",No,test
1289,"It was followed by an act of the legislature of Maine in 1831, copied from the statute of Massachusetts.",No,test
1290,"It instead appears much closer to the pre-Crawford rule of Ohio v. Roberts, under which a statement could be admitted without testimony if it “bears adequate indicia of reliability.”",No,test
1291,"Roberson was arrested and being held for one crime when, days later, a different officer interrogated him about a different crime.",No,test
1292,"He may have been referring to customs that had been expressly recognized and approved by state courts, or he may have had in mind the ancient principle that a general custom as such “is really a part of the common law itself.”",No,test
1293,"He also took the stand himself, explaining that the incident was an unintended consequence of overindulgence in alcohol, denying that he was in any way biased against African-Americans, and denying that his statement to the police had been accurately described.",No,test
1294,"Yet under the majority’s rule, an indigent suspect who took the police at their word when he asked for a lawyer will nonetheless be assumed to have “been able to seek advice from an attorney.”",No,test
1295,"The right to confront, cross-examine and impeach adverse witnesses is one of the most fundamental rights sought to be preserved by the Seventh Amendment provision for jury trials in civil cases.",No,test
1296,"Federal agencies also have provided services to Indians residing in the disputed areas for many years.""",No,test
1297,"Haying been 'arrested under'that, warrant by a sheriff, the accused sued out a writ of habeas corpus before the judge of the City Court of Montgomery, Alabama, and sought discharge from custody upon the ground that he was illegally restrained of his liberty.",No,test
1298,The decision will likely have an even more damaging effect on sentencing conducted in the immediate future under current determinate-sentencing schemes.,No,test
1299,The jurisdictional provisions of the 1871 Act now appear in 28 U. S. C. § 1343.,No,test
1300,"But in fact dredging seems to have nothing to do with the issue, since (once again) the Court acknowledges that the same wharf for tofu and bean sprouts would be OK.",No,test
1301,"First, the court said certifying analyst Caylor “was a mere scrivener,” who “simply transcribed the results generated by the gas chromatograph machine.”",No,test
1302,"Doyle v. Laughlin, 53 Mo. App. supra; People v. Goldstein, 37 App. Div. N. Y. 550.",No,test
1303,"Moreover, Professor Greenleaf, one of the most respected legal commentators of his time, entirely denied the existence of any doctrine of punitive damages.",No,test
1304,"The question is whether, for purposes of the VPA, a judgment can nevertheless be “at issue” before the Tribunal even when it will not be suspended or modified by the Tribunal and when it is not claimed by Iran from the United States.",No,test
1305,"Upon, the delivery of the deed to Penn, the Duke was the de jacto overlord of the land within the circle, though title at' that time was still vested in the Crown.",No,test
1306,"These peculiarities ought to be carefully limited — not expanded to every case where a jury may think a defendant was too careless, particularly where a vaguely defined, elastic standard like “reckless indifference” gives free reign to the biases and prejudices of juries.",No,test
1307,"In particular, denial of equal protection on the basis of race was the central evil that § 1983 was designed to stamp out.",No,test
1308,"As the New Jersey Supreme Court itself understood in rejecting the argument that the required “motive” finding was simply a “traditional” sentencing factor, proof of motive did not ordinarily “increase the penal consequences to an actor.”",No,test
1309,"Mincey v. Arizona, 437 U. S. 385 (1978), on which Justice Kennedy and Justice Ginsburg rely in support of their reading of the Fifth Amendment, was a case addressing the admissibility of a coerced confession under the Due Process Clause.",No,test
1310,"That provision appeared irreconcilable with the confirmation order, which contemplated the discharge of the interest on Espinosa’s student loan debt.",No,test
1311,"In pressing this argument it is contended by the majority that no requirement can be justly said to be a qualification which is not attainable by all, and that to' demand a qualification not attainable by all is a punishment.",No,test
1312,"See Michigan v. Bryant, 562 U. S. 344, 358-359, 361-362 (2011).",No,test
1313,"First, punitive damages “are assessed for the avowed purpose of visiting a punishment upon the defendant.”",No,test
1314,"See, e. g., post, at 76-77, n. 10, 78-84, n. 12.",No,test
